hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
0,0.0,71,0,39,24,0,2,2,0,0,,2.0,0,0,0,3.0,0,0,115.0,0.0,1.0,75.5,0.0,0.0
0,0.0,36,0,39,24,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,89.0,0.0,3.0
0,0.0,64,0,39,24,0,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,80.1,0.0,2.0
0,0.0,29,0,39,24,0,1,2,0,0,,2.0,0,0,0,0.0,0,0,175.0,0.0,0.0,97.2,0.0,0.0
0,1.0,352,0,39,24,1,3,27,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,2.0,0.0,0.0,0.0
0,0.0,76,0,39,24,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,76.3,0.0,1.0
0,0.0,76,0,39,24,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,74.7,0.0,0.0
0,0.0,75,0,39,24,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,40.0,0.0,1.0,55.43,0.0,1.0
0,0.0,115,0,39,24,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,147.0,0.0,0.0,48.54,0.0,0.0
0,0.0,84,0,39,24,2,8,2,0,0,,2.0,0,0,0,4.0,0,0,40.0,0.0,1.0,83.8,0.0,1.0
0,0.0,77,0,39,24,4,10,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,43.93,0.0,0.0
0,1.0,7,0,39,25,0,1,3,0,0,0.0,0.0,0,0,0,,0,0,214.65992721391024,0.0,0.0,129.0,0.0,0.0
0,0.0,0,0,39,25,0,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,214.65992721391024,0.0,2.0,80.1,0.0,0.0
0,0.0,2,0,39,25,0,1,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,173.0,1.0,0.0
0,0.0,0,0,39,25,0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,89.0,0.0,0.0
0,0.0,9,0,39,25,0,2,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,108.5,1.0,1.0
0,1.0,109,0,39,25,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,83.0,0.0,0.0
0,0.0,9,0,39,25,0,2,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,96.5,0.0,1.0
0,1.0,60,0,39,25,2,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,95.0,0.0,2.0
0,0.0,79,0,39,25,2,3,2,0,0,0.0,0.0,0,0,0,3.0,0,0,250.0,0.0,0.0,89.0,0.0,1.0
0,1.0,67,0,39,25,2,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,109.0,0.0,2.0
0,1.0,74,0,39,25,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,89.06,0.0,3.0
0,0.0,119,0,39,25,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,171.0,0.0,0.0,72.14,0.0,0.0
0,0.0,51,0,39,25,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,90.49,0.0,1.0
0,0.0,106,0,39,25,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,53.68,0.0,1.0
0,0.0,119,0,39,25,2,6,2,0,0,2.0,2.0,0,0,0,,0,0,241.0,0.0,0.0,85.5,1.0,1.0
0,0.0,39,0,39,26,0,1,2,0,0,2.0,2.0,0,0,0,3.0,0,0,241.0,0.0,0.0,80.08,0.0,1.0
0,0.0,1,0,39,26,1,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,89.0,0.0,1.0
0,1.0,37,0,39,26,1,1,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,114.0,0.0,3.0
0,1.0,37,0,39,26,1,1,2,1,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,119.0,0.0,4.0
0,0.0,10,0,39,26,1,1,2,0,0,1.0,1.0,0,0,0,4.0,0,0,214.65992721391024,0.0,3.0,104.72,0.0,0.0
0,1.0,75,0,39,26,1,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,73.35,0.0,1.0
0,1.0,59,0,39,26,1,1,2,0,0,,2.0,0,0,0,0.0,0,0,208.0,0.0,0.0,74.0,0.0,0.0
0,1.0,61,0,39,26,2,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,79.0,0.0,0.0
0,1.0,61,0,39,26,2,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,79.0,0.0,2.0
0,1.0,61,0,39,26,2,1,2,0,0,2.0,2.0,0,0,0,3.0,0,0,242.0,0.0,0.0,94.0,0.0,1.0
0,0.0,44,0,39,26,2,1,2,0,0,0.0,0.0,0,0,0,4.0,0,0,250.0,0.0,0.0,116.0,0.0,1.0
0,0.0,64,0,39,26,2,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,73.5,0.0,1.0
0,1.0,354,0,39,26,2,5,26,0,0,,2.0,0,0,0,0.0,0,0,96.0,0.0,2.0,0.0,0.0,0.0
0,0.0,98,0,39,26,2,5,2,0,0,0.0,0.0,0,0,0,,0,0,214.65992721391024,0.0,0.0,128.42,1.0,0.0
0,0.0,136,0,39,26,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,36.0,0.0,0.0,55.09,0.0,0.0
0,0.0,116,0,39,26,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,93.86,0.0,0.0
0,1.0,54,0,39,26,2,6,2,0,0,2.0,2.0,0,0,0,0.0,0,0,242.0,0.0,0.0,69.13,0.0,1.0
0,0.0,41,0,40,27,2,2,2,0,0,2.0,2.0,0,0,0,4.0,0,0,242.0,0.0,0.0,122.0,1.0,1.0
0,0.0,11,0,40,27,1,0,2,0,0,1.0,1.0,0,0,0,3.0,0,0,214.65992721391024,0.0,3.0,88.4,0.0,0.0
0,0.0,32,0,40,27,1,0,2,0,0,,2.0,0,0,0,4.0,0,0,251.0,0.0,0.0,94.5,0.0,0.0
0,1.0,73,0,40,27,2,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,78.6,0.0,2.0
0,0.0,53,0,40,27,2,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,85.08,0.0,2.0
0,0.0,100,0,40,27,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,243.0,0.0,0.0,55.43,0.0,0.0
0,0.0,73,0,40,27,2,5,2,0,0,,2.0,0,0,0,4.0,0,0,40.0,0.0,1.0,93.43,0.0,0.0
0,0.0,177,0,40,27,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,36.13,0.0,0.0
0,0.0,51,0,40,27,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,243.0,0.0,1.0,55.43,0.0,1.0
0,1.0,81,0,40,27,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,66.29,0.0,0.0
0,0.0,47,0,40,27,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,142.0,0.0,1.0,90.74,0.0,0.0
0,1.0,81,0,40,27,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,66.29,0.0,0.0
0,0.0,163,0,40,27,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,38.25,0.0,0.0
0,0.0,59,0,40,27,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,106.31,0.0,2.0
0,1.0,55,0,40,27,3,5,2,0,0,0.0,0.0,0,0,0,3.0,0,0,250.0,0.0,0.0,74.2,0.0,0.0
0,0.0,85,0,40,27,4,8,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,83.67,0.0,1.0
0,0.0,177,0,40,27,4,10,1,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,42.23,0.0,0.0
0,0.0,0,0,40,28,1,0,1,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,68.53,1.0,1.0
0,0.0,0,0,40,28,1,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,86.1,1.0,2.0
0,1.0,80,0,40,28,1,3,2,0,0,2.0,2.0,0,0,0,4.0,0,0,241.0,0.0,0.0,63.14,0.0,1.0
0,1.0,77,0,40,28,1,3,2,0,0,,2.0,0,0,0,4.0,0,0,175.0,0.0,0.0,74.6,0.0,1.0
0,0.0,69,0,40,28,1,3,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,60.5,0.0,2.0
0,1.0,80,0,40,28,1,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,69.5,0.0,2.0
0,1.0,77,0,40,28,1,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,241.0,0.0,0.0,55.44,0.0,1.0
0,0.0,56,0,40,28,1,3,2,0,0,,2.0,0,0,0,0.0,0,0,115.0,0.0,0.0,44.5,0.0,0.0
0,1.0,80,0,40,28,1,3,1,0,0,2.0,2.0,0,0,0,3.0,0,0,241.0,0.0,0.0,55.44,0.0,1.0
0,1.0,80,0,40,28,1,3,2,0,0,2.0,2.0,0,0,0,3.0,0,0,241.0,0.0,0.0,55.44,0.0,1.0
0,1.0,98,0,40,28,1,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,99.5,0.0,0.0
0,1.0,56,0,40,28,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,108.09,0.0,2.0
0,0.0,60,0,40,28,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,40.0,0.0,1.0,68.0,0.0,1.0
0,0.0,77,0,40,28,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,241.0,0.0,0.0,78.1,0.0,2.0
0,0.0,53,0,40,28,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,69.0,0.0,1.0,70.5,0.0,0.0
0,0.0,72,0,40,28,3,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,76.5,1.0,2.0
0,1.0,119,0,40,28,1,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,66.8,0.0,0.0
0,0.0,164,0,40,28,3,9,2,0,0,,2.0,0,0,0,0.0,0,0,6.0,0.0,0.0,39.24,0.0,0.0
0,1.0,64,0,40,29,0,5,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,48.78,0.0,1.0
0,1.0,89,0,40,29,1,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,62.0,0.0,2.0
0,1.0,57,0,40,29,2,5,1,0,0,,2.0,0,0,0,0.0,0,0,40.0,0.0,1.0,54.4,0.0,1.0
0,0.0,54,0,40,29,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,171.0,0.0,0.0,56.59,0.0,0.0
0,0.0,172,0,40,29,2,5,2,0,0,,2.0,0,0,0,4.0,0,0,8.0,0.0,1.0,59.03,0.0,2.0
0,0.0,60,0,40,29,0,4,2,0,0,,2.0,0,0,0,3.0,0,0,5.0,0.0,0.0,62.0,0.0,0.0
0,0.0,165,0,40,29,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,175.0,0.0,0.0,44.5,0.0,0.0
0,0.0,55,0,40,29,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,69.0,0.0,1.0,44.5,0.0,1.0
0,1.0,76,0,40,29,2,6,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,81.45,0.0,1.0
0,0.0,81,0,40,29,2,6,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,81.75,0.0,3.0
0,0.0,96,0,40,29,2,7,2,0,0,,2.0,0,0,0,3.0,0,0,36.0,0.0,0.0,48.8,0.0,2.0
0,0.0,61,0,40,29,2,10,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,80.1,0.0,2.0
0,0.0,50,0,40,30,0,1,1,1,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,104.0,0.0,0.0
0,0.0,0,0,40,30,0,1,2,0,0,1.0,1.0,0,0,0,,0,0,110.0,0.0,0.0,90.1,0.0,0.0
0,0.0,2,0,40,30,0,3,1,0,0,,2.0,0,0,0,0.0,0,0,256.0,0.0,3.0,58.5,0.0,0.0
0,0.0,55,0,40,30,0,3,2,0,0,,2.0,0,0,0,0.0,0,0,256.0,0.0,3.0,73.0,0.0,0.0
0,0.0,56,0,40,30,0,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,55.8,0.0,2.0
0,0.0,55,0,40,30,0,3,2,0,0,,2.0,0,0,0,0.0,0,0,256.0,0.0,3.0,73.0,0.0,0.0
0,1.0,55,0,40,30,0,3,1,0,0,,2.0,0,0,0,0.0,0,0,256.0,0.0,3.0,67.5,0.0,0.0
0,1.0,2,0,40,30,0,3,1,0,0,,2.0,0,0,0,0.0,0,0,256.0,0.0,3.0,13.0,0.0,0.0
0,0.0,54,0,40,30,2,4,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,64.33,0.0,1.0
0,1.0,142,0,40,30,2,4,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,79.83,0.0,1.0
0,0.0,51,0,40,30,2,4,2,0,1,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,100.33,1.0,2.0
0,0.0,49,0,40,30,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,171.0,0.0,0.0,44.5,0.0,0.0
0,0.0,93,0,40,30,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,2.0,0.0,0.0,71.93,0.0,0.0
0,0.0,48,0,40,30,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,171.0,0.0,0.0,52.73,0.0,0.0
0,1.0,68,0,40,30,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,58.57,0.0,0.0
0,0.0,92,0,40,30,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,171.0,0.0,0.0,48.0,0.0,1.0
0,0.0,97,0,40,30,2,5,2,0,0,2.0,2.0,0,0,0,4.0,0,0,241.0,0.0,0.0,62.43,1.0,2.0
0,0.0,48,0,40,30,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,171.0,0.0,0.0,52.73,0.0,0.0
0,0.0,58,0,40,30,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,44.27,0.0,1.0
0,1.0,70,0,40,30,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,58.57,0.0,0.0
0,0.0,41,0,40,30,4,10,1,0,0,,2.0,0,0,0,0.0,0,0,142.0,0.0,1.0,54.4,0.0,0.0
0,0.0,0,0,40,1,0,1,3,0,0,2.0,2.0,0,0,0,0.0,0,0,214.65992721391024,0.0,3.0,120.0,0.0,2.0
0,1.0,63,0,40,1,0,2,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,68.4,0.0,2.0
0,0.0,44,0,40,1,0,3,2,1,0,0.0,0.0,0,0,0,3.0,0,0,214.65992721391024,0.0,0.0,118.5,0.0,2.0
0,0.0,19,0,40,1,0,3,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,87.0,0.0,1.0
0,0.0,57,0,40,1,0,3,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,48.3,1.0,2.0
0,0.0,24,0,40,1,0,3,1,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,93.0,1.0,2.0
0,0.0,22,0,40,1,1,3,2,0,0,0.0,0.0,0,0,0,4.0,0,0,250.0,0.0,0.0,65.0,0.0,1.0
0,0.0,51,0,40,1,1,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,56.0,0.0,3.0
0,0.0,23,0,40,1,1,3,2,0,0,0.0,0.0,0,0,0,4.0,0,0,250.0,0.0,0.0,65.0,0.0,1.0
0,0.0,79,0,40,1,2,3,2,0,0,,2.0,0,0,0,4.0,0,0,115.0,0.0,1.0,66.0,0.0,0.0
0,0.0,51,0,40,1,2,3,1,1,0,0.0,0.0,0,0,0,3.0,0,0,214.65992721391024,0.0,0.0,74.4,0.0,0.0
0,0.0,78,0,40,1,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,314.0,0.0,1.0,74.23,0.0,0.0
0,0.0,24,0,40,1,2,5,2,0,0,0.0,0.0,0,0,0,,0,0,250.0,0.0,0.0,103.0,1.0,1.0
0,0.0,45,0,40,1,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,2.0,0.0,1.0,82.0,0.0,0.0
0,1.0,24,0,40,1,2,5,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,77.0,0.0,0.0
0,0.0,44,0,40,1,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,69.93,0.0,1.0
0,0.0,78,0,40,1,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,1.0,43.93,0.0,0.0
0,0.0,45,0,40,1,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,57.43,0.0,2.0
0,0.0,115,0,40,1,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,147.0,0.0,0.0,36.74,0.0,1.0
0,0.0,50,0,40,1,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,243.0,0.0,0.0,63.08,0.0,2.0
0,0.0,45,0,40,1,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,47.0,0.0,2.0
0,1.0,103,0,40,1,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,50.4,0.0,0.0
0,0.0,145,0,40,1,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,243.0,0.0,1.0,55.43,0.0,0.0
0,0.0,113,0,40,2,0,2,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,76.0,1.0,0.0
0,0.0,102,0,40,2,0,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,56.0,1.0,0.0
0,0.0,113,0,40,2,0,2,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,78.0,0.0,0.0
0,0.0,0,0,40,2,0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,0.0,0.0,2.0
0,1.0,115,0,40,2,2,2,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,106.0,0.0,0.0
0,0.0,73,0,40,2,2,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,47.0,0.0,0.0
0,0.0,115,0,40,2,2,3,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,106.0,0.0,1.0
0,0.0,20,0,40,2,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,171.0,0.0,3.0,44.5,0.0,1.0
0,0.0,56,0,40,2,2,5,1,0,0,,2.0,0,0,0,4.0,0,0,71.0,0.0,1.0,77.0,0.0,0.0
0,0.0,50,0,40,2,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,50.4,0.0,2.0
0,0.0,20,0,40,2,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,171.0,0.0,0.0,44.5,0.0,0.0
0,0.0,53,0,40,2,2,5,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,59.4,0.0,1.0
0,1.0,23,0,40,2,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,171.0,0.0,0.0,44.5,0.0,0.0
0,0.0,63,0,40,2,2,5,1,0,0,,2.0,0,0,0,0.0,0,0,40.0,0.0,1.0,42.23,0.0,0.0
0,0.0,200,0,40,2,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,115.0,0.0,0.0,72.0,0.0,0.0
0,0.0,56,0,40,2,2,6,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,60.9,1.0,3.0
0,0.0,49,0,40,2,2,6,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,67.25,0.0,2.0
0,0.0,56,0,40,2,2,6,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,63.9,0.0,3.0
0,0.0,0,0,40,3,0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,74.0,1.0,0.0
0,1.0,87,0,40,3,0,1,2,0,0,,2.0,0,0,0,0.0,0,3,96.0,0.0,0.0,36.05,0.0,0.0
0,0.0,114,0,40,3,0,1,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,3.0,42.3,0.0,0.0
0,0.0,1,0,40,3,0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,250.0,0.0,0.0,90.0,0.0,0.0
0,0.0,5,0,40,3,0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,67.0,0.0,0.0
0,0.0,1,0,40,3,0,1,2,0,0,0.0,0.0,0,0,0,4.0,0,0,214.65992721391024,0.0,0.0,110.0,1.0,0.0
0,1.0,4,0,40,3,1,1,2,0,0,,2.0,0,0,0,0.0,0,0,175.0,0.0,0.0,58.0,0.0,1.0
0,0.0,192,0,40,3,2,2,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,3.0,38.07,0.0,0.0
0,0.0,192,0,40,3,2,2,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,3.0,40.07,0.0,0.0
0,0.0,192,0,40,3,2,2,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,3.0,38.07,0.0,0.0
0,0.0,39,0,40,3,2,2,2,0,0,,2.0,0,0,0,0.0,0,0,314.0,0.0,1.0,81.6,0.0,0.0
0,0.0,25,0,40,3,2,2,1,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,59.29,0.0,1.0
0,1.0,192,0,40,3,2,2,1,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,38.07,0.0,0.0
0,0.0,53,0,40,3,2,2,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,59.4,0.0,1.0
0,1.0,21,0,40,3,2,3,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,77.0,0.0,0.0
0,0.0,19,0,40,3,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,74.14,0.0,1.0
0,0.0,10,0,40,3,2,1,2,0,0,2.0,2.0,0,0,0,4.0,0,0,240.0,0.0,0.0,116.0,1.0,1.0
0,0.0,61,0,40,3,2,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,86.0,0.0,1.0
0,1.0,72,0,40,3,2,2,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,50.4,0.0,2.0
0,0.0,70,0,40,3,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,241.0,0.0,0.0,40.96,0.0,0.0
0,0.0,46,0,40,3,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,36.0,0.0,0.0,44.8,1.0,0.0
0,0.0,38,0,40,3,2,5,2,0,0,0.0,0.0,0,0,0,,0,0,250.0,0.0,0.0,93.43,1.0,0.0
0,0.0,53,0,40,3,2,5,2,0,0,,2.0,0,0,0,3.0,0,0,40.0,0.0,1.0,47.33,0.0,0.0
0,0.0,51,0,40,3,2,5,2,0,0,2.0,2.0,0,0,0,,0,0,241.0,0.0,0.0,83.05,0.0,2.0
0,1.0,361,0,40,3,2,5,26,0,0,,2.0,0,0,0,0.0,0,0,96.0,0.0,2.0,0.0,0.0,0.0
0,0.0,25,0,40,3,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,68.16,0.0,1.0
0,0.0,53,0,40,3,2,5,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,56.0,0.0,2.0
0,0.0,14,0,40,3,2,5,2,0,0,0.0,0.0,0,0,0,,0,0,250.0,0.0,0.0,136.71,0.0,0.0
0,0.0,2,0,41,4,1,0,2,0,0,1.0,1.0,0,0,0,0.0,0,0,110.0,0.0,0.0,92.6,0.0,0.0
0,0.0,0,0,41,4,2,0,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,3.0,56.0,0.0,0.0
0,1.0,338,0,41,4,2,0,55,0,0,0.0,0.0,0,0,0,0.0,0,0,214.65992721391024,0.0,2.0,0.0,0.0,0.0
0,1.0,34,0,41,4,2,2,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,117.0,0.0,0.0
0,1.0,34,0,41,4,2,2,2,0,0,2.0,2.0,0,0,0,,0,0,242.0,0.0,0.0,122.0,0.0,0.0
0,0.0,81,0,41,4,2,5,2,0,0,,2.0,0,0,0,0.0,0,0,175.0,0.0,0.0,63.66,0.0,0.0
0,0.0,26,0,41,4,2,5,2,0,0,0.0,0.0,0,0,0,0.0,0,0,250.0,0.0,0.0,68.43,0.0,1.0
0,0.0,54,0,41,4,4,7,2,0,0,,2.0,0,0,0,4.0,0,0,40.0,0.0,1.0,78.2,0.0,0.0
0,1.0,170,0,41,4,4,8,2,0,0,,2.0,0,0,0,0.0,0,3,15.0,0.0,0.0,44.5,0.0,0.0
0,0.0,69,0,41,4,2,3,2,0,0,,2.0,0,0,0,0.0,0,0,6.0,0.0,0.0,41.25,0.0,1.0
0,0.0,69,0,41,4,2,3,2,0,0,,2.0,0,0,0,0.0,0,0,6.0,0.0,0.0,40.05,0.0,1.0
0,1.0,38,0,41,4,2,3,2,2,0,2.0,2.0,0,0,0,,0,0,240.0,0.0,0.0,117.0,0.0,1.0
0,0.0,90,0,41,4,4,10,2,0,0,2.0,2.0,0,0,0,3.0,0,0,240.0,0.0,0.0,107.43,0.0,0.0
0,0.0,111,0,41,4,2,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,57.67,0.0,0.0
0,0.0,18,0,41,4,2,4,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,63.47,0.0,1.0
0,0.0,7,0,41,5,1,0,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,0.0,60.3,1.0,1.0
0,0.0,1,0,41,5,1,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,240.0,0.0,2.0,61.5,0.0,1.0
0,0.0,69,0,41,5,1,1,2,0,0,2.0,2.0,0,0,0,0.0,0,0,242.0,0.0,0.0,88.0,0.0,1.0
0,1.0,7,0,41,5,1,0,2,0,0,1.0,1.0,0,0,0,0.0,0,0,214.65992721391024,0.0,0.0,56.95,0.0,0.0
