hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
,1.0,135,,9,26,2,7,2,0,0,0,0,0,0,,240.0,0.0,36.45,0.0,0.0
,1.0,69,,9,27,0,1,2,0,0,0,0,0,0,,240.0,0.0,98.0,0.0,0.0
,1.0,12,,9,27,0,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,0,,9,27,0,1,2,0,0,0,0,0,0,,214.65992721391024,0.0,45.0,0.0,0.0
,0.0,123,,9,27,1,1,2,0,0,0,0,0,0,,38.0,0.0,64.0,0.0,0.0
,0.0,123,,9,27,1,1,2,0,0,0,0,0,0,,38.0,0.0,64.0,0.0,0.0
,1.0,74,,9,27,1,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,2.0
,1.0,44,,9,27,1,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,2.0
,1.0,123,,9,27,1,1,2,0,0,0,0,0,0,,38.0,0.0,64.0,0.0,0.0
,1.0,42,,9,27,1,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,1.0
,1.0,46,,9,27,1,1,2,0,0,0,0,0,0,,240.0,0.0,44.8,0.0,2.0
,1.0,82,,9,27,1,1,1,0,0,0,0,0,0,,240.0,0.0,39.0,0.0,0.0
,1.0,42,,9,27,2,2,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,3.0
,1.0,120,,9,27,2,6,1,0,0,0,0,0,0,,240.0,0.0,31.59,0.0,0.0
,1.0,119,,9,27,2,6,1,0,0,0,0,0,0,,240.0,0.0,35.1,0.0,0.0
,1.0,40,,10,28,2,1,2,2,0,0,0,0,0,,240.0,0.0,79.33,0.0,0.0
,1.0,32,,10,28,2,5,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,19,,10,28,4,6,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,28,,10,29,3,7,2,0,0,0,0,0,0,,240.0,0.0,55.2,0.0,1.0
,1.0,138,,10,29,3,7,2,0,0,0,0,0,0,,240.0,0.0,40.5,0.0,1.0
,1.0,40,,10,29,1,4,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,2.0
,1.0,15,,10,1,0,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,45,,10,1,0,5,2,0,0,0,0,0,0,,214.65992721391024,0.0,81.0,0.0,0.0
,1.0,45,,10,1,0,5,2,0,0,0,0,0,0,,250.0,0.0,78.0,0.0,0.0
,1.0,33,,10,1,2,6,2,0,0,0,0,0,0,,214.65992721391024,0.0,65.0,0.0,0.0
,1.0,57,,10,1,2,5,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,1.0
,1.0,33,,10,1,2,6,1,0,0,0,0,0,0,,214.65992721391024,0.0,50.0,0.0,0.0
,1.0,61,,10,1,4,10,2,0,0,0,0,0,0,,171.0,0.0,29.0,0.0,0.0
,1.0,0,,10,2,0,1,1,0,0,0,0,0,0,,214.65992721391024,0.0,40.0,0.0,0.0
,1.0,219,,10,2,2,5,2,0,0,0,0,0,0,,310.0,0.0,52.0,0.0,0.0
,1.0,219,,10,2,2,5,2,0,0,0,0,0,0,,310.0,0.0,52.0,0.0,0.0
,1.0,118,,10,2,2,5,2,0,0,0,0,0,0,,241.0,0.0,33.26,0.0,0.0
,0.0,131,,10,2,8,20,2,0,0,0,0,0,0,,96.0,0.0,31.45,0.0,1.0
,0.0,0,,10,3,0,1,1,0,0,0,0,0,0,,214.65992721391024,0.0,30.0,0.0,0.0
,1.0,7,,10,3,0,3,1,0,0,0,0,0,0,,242.0,0.0,43.0,0.0,1.0
,1.0,2,,10,4,0,1,2,0,0,0,0,0,0,,214.65992721391024,0.0,75.0,0.0,1.0
,1.0,30,,10,4,0,1,1,0,0,0,0,0,0,,240.0,0.0,39.0,0.0,2.0
,1.0,0,,10,4,0,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,52,,10,4,0,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,1.0
,1.0,0,,10,4,0,2,2,0,0,0,0,0,0,,240.0,0.0,68.0,0.0,0.0
,1.0,29,,10,4,2,7,2,0,0,0,0,0,0,,171.0,0.0,55.0,0.0,0.0
,1.0,58,,10,4,3,7,1,0,0,0,0,0,0,,240.0,0.0,39.0,0.0,1.0
,1.0,162,,10,4,6,15,2,0,0,0,0,0,0,,96.0,0.0,82.0,0.0,0.0
,1.0,50,,10,5,0,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,1.0
,1.0,49,,10,5,2,2,1,0,0,0,0,0,0,,214.65992721391024,0.0,66.0,0.0,0.0
,1.0,49,,10,5,2,2,2,0,0,0,0,0,0,,214.65992721391024,0.0,81.0,0.0,0.0
,1.0,49,,10,5,2,2,1,0,0,0,0,0,0,,214.65992721391024,0.0,66.0,0.0,0.0
,1.0,38,,10,5,2,2,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,2.0
,1.0,38,,10,5,2,2,1,0,0,0,0,0,0,,240.0,0.0,39.0,0.0,2.0
,1.0,19,,10,5,2,5,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,11,,11,7,1,1,2,0,0,0,0,0,0,,214.65992721391024,0.0,35.0,0.0,0.0
,1.0,3,,11,7,1,1,1,0,0,0,0,0,0,,339.0,0.0,25.0,0.0,0.0
,1.0,196,,11,7,1,3,2,0,0,0,0,0,0,,242.0,0.0,41.4,0.0,2.0
,1.0,30,,11,7,1,5,2,0,0,0,0,0,0,,38.0,0.0,68.4,0.0,0.0
,0.0,119,,11,7,2,5,2,0,0,0,0,0,0,,6.0,0.0,26.0,0.0,0.0
,1.0,67,,11,7,2,5,2,0,0,0,0,0,0,,240.0,0.0,56.0,0.0,1.0
,0.0,157,,11,7,4,10,2,0,0,0,0,0,0,,115.0,0.0,63.9,0.0,0.0
,0.0,0,,11,8,0,1,1,0,0,0,0,0,0,,214.65992721391024,0.0,40.0,0.0,0.0
,1.0,12,,11,8,0,1,1,0,0,0,0,0,0,,214.65992721391024,0.0,30.0,0.0,0.0
,0.0,190,,11,8,0,4,2,0,0,0,0,0,0,,242.0,0.0,41.4,0.0,2.0
,0.0,190,,11,8,0,4,2,0,0,0,0,0,0,,242.0,0.0,41.4,1.0,2.0
,1.0,81,,11,9,0,3,2,0,0,0,0,0,0,,115.0,0.0,59.0,0.0,0.0
,1.0,15,,11,9,0,3,2,0,0,0,0,0,0,,115.0,0.0,59.0,0.0,0.0
,1.0,26,,11,9,2,4,1,0,0,0,0,0,0,,184.0,0.0,40.8,0.0,0.0
,1.0,32,,11,9,2,4,2,0,0,0,0,0,0,,184.0,0.0,40.8,0.0,0.0
,1.0,49,,11,9,2,9,2,0,0,0,0,0,0,,171.0,0.0,63.0,0.0,0.0
,1.0,6,,11,10,0,3,1,0,0,0,0,0,0,,242.0,0.0,58.0,0.0,0.0
,1.0,6,,11,10,0,3,1,0,0,0,0,0,0,,241.0,0.0,58.0,0.0,0.0
,1.0,36,,11,10,2,5,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,2.0
,1.0,46,,11,11,0,1,1,0,0,0,0,0,0,,375.0,0.0,25.0,0.0,0.0
,1.0,46,,11,11,0,1,1,0,0,0,0,0,0,,375.0,0.0,25.0,0.0,0.0
,1.0,50,,11,11,0,2,1,0,0,0,0,0,0,,240.0,0.0,39.0,0.0,1.0
,1.0,22,,11,11,0,2,1,0,0,0,0,0,0,,240.0,0.0,43.0,0.0,0.0
,1.0,7,,11,11,0,2,1,0,0,0,0,0,0,,250.0,0.0,40.0,0.0,0.0
,1.0,24,,11,11,0,2,2,2,0,0,0,0,0,,240.0,0.0,93.0,0.0,0.0
,1.0,228,,11,11,1,2,2,0,0,0,0,0,0,,250.0,0.0,39.1,0.0,1.0
,1.0,51,,11,11,2,2,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,1.0
,1.0,31,,11,12,0,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,31,,11,12,1,1,1,0,0,0,0,0,0,,375.0,0.0,25.0,0.0,0.0
,1.0,54,,11,12,2,5,2,0,0,0,0,0,0,,2.0,0.0,29.0,0.0,0.0
,1.0,153,,12,13,2,0,2,0,0,0,0,0,0,,240.0,0.0,40.5,0.0,1.0
,1.0,25,,12,13,2,2,2,0,0,0,0,0,0,,242.0,0.0,46.4,0.0,1.0
,0.0,130,,12,13,2,5,2,0,0,0,0,0,0,,115.0,0.0,27.81,0.0,0.0
,1.0,0,,12,14,1,0,1,0,0,0,0,0,0,,214.65992721391024,0.0,40.0,0.0,0.0
,1.0,85,,12,14,3,5,2,0,0,0,0,0,0,,240.0,0.0,59.4,0.0,0.0
,1.0,14,,12,14,3,6,1,0,0,0,0,0,0,,240.0,0.0,43.0,0.0,1.0
,1.0,14,,12,14,3,6,2,0,0,0,0,0,0,,240.0,0.0,68.0,0.0,1.0
,1.0,145,,12,14,3,10,2,0,0,0,0,0,0,,214.65992721391024,0.0,72.0,0.0,0.0
,1.0,110,,12,14,4,10,2,0,0,0,0,0,0,,240.0,0.0,65.31,0.0,0.0
,1.0,0,,12,15,0,1,2,0,0,0,0,0,0,,250.0,0.0,45.0,0.0,0.0
,0.0,1,,12,15,0,2,1,0,0,0,0,0,0,,214.65992721391024,0.0,30.0,0.0,0.0
,0.0,132,,12,15,2,5,2,0,0,0,0,0,0,,6.0,0.0,49.4,0.0,0.0
,1.0,14,,12,15,2,5,2,0,0,0,0,0,0,,177.0,0.0,45.0,0.0,0.0
,1.0,1,,12,16,0,1,1,0,0,0,0,0,0,,214.65992721391024,0.0,30.0,0.0,0.0
,1.0,9,,12,16,0,1,2,0,0,0,0,0,0,,240.0,0.0,74.0,0.0,0.0
,1.0,15,,12,16,2,5,2,0,0,0,0,0,0,,177.0,0.0,45.0,0.0,0.0
,1.0,3,,12,17,0,1,1,0,0,0,0,0,0,,126.0,0.0,36.0,0.0,0.0
,0.0,1,,12,17,0,1,1,0,0,0,0,0,0,,214.65992721391024,0.0,40.0,0.0,0.0
,1.0,2,,12,17,0,1,1,0,0,0,0,0,0,,214.65992721391024,0.0,30.0,0.0,0.0
,1.0,51,,12,17,0,1,1,0,0,0,0,0,0,,66.0,0.0,26.0,0.0,0.0
,1.0,24,,12,17,0,3,1,0,0,0,0,0,0,,241.0,0.0,31.45,0.0,1.0
,1.0,56,,12,17,1,3,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,0.0,148,,12,17,2,5,2,0,0,0,0,0,0,,240.0,0.0,40.5,0.0,0.0
,1.0,66,,12,17,3,8,2,0,0,0,0,0,0,,240.0,0.0,60.64,0.0,0.0
,1.0,105,,12,18,0,2,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,22,,12,18,0,2,2,2,0,0,0,0,0,,240.0,0.0,93.0,0.0,0.0
,1.0,45,,12,18,0,2,2,0,0,0,0,0,0,,240.0,0.0,56.0,0.0,1.0
,1.0,63,,12,18,0,2,2,0,0,0,0,0,0,,240.0,0.0,56.0,0.0,0.0
,1.0,7,,12,18,0,2,2,0,0,0,0,0,0,,214.65992721391024,0.0,0.0,0.0,0.0
,1.0,35,,12,18,1,2,2,2,0,0,0,0,0,,240.0,0.0,93.0,0.0,0.0
,0.0,133,,12,18,2,2,2,0,0,0,0,0,0,,6.0,0.0,32.0,1.0,0.0
,1.0,25,,12,18,2,4,1,0,0,0,0,0,0,,196.0,0.0,38.0,0.0,0.0
,0.0,157,,12,18,2,6,2,0,0,0,0,0,0,,240.0,0.0,40.68,0.0,2.0
,1.0,129,,12,18,2,7,2,2,0,0,0,0,0,,240.0,0.0,102.33,0.0,0.0
,0.0,167,,12,18,4,9,2,0,0,0,0,0,0,,8.0,0.0,33.3,0.0,0.0
,0.0,143,,12,19,0,1,2,0,0,0,0,0,0,,240.0,0.0,61.2,0.0,1.0
,1.0,17,,12,19,0,1,2,0,0,0,0,0,0,,196.0,0.0,30.0,0.0,0.0
,1.0,18,,12,19,0,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,1.0
,1.0,1,,12,19,0,1,1,0,0,0,0,0,0,,250.0,0.0,53.0,0.0,0.0
,1.0,14,,12,19,0,1,2,0,0,0,0,0,0,,177.0,0.0,29.0,0.0,0.0
,1.0,57,,12,19,1,1,3,1,0,0,0,0,0,,214.65992721391024,0.0,20.0,0.0,0.0
,1.0,45,,12,19,2,1,2,2,0,0,0,0,0,,314.0,0.0,65.65,0.0,0.0
,1.0,30,,12,19,2,2,2,0,0,0,0,0,0,,339.0,0.0,55.0,0.0,0.0
,1.0,61,,12,19,2,2,1,0,0,0,0,0,0,,171.0,0.0,25.0,0.0,0.0
,1.0,73,,12,19,2,3,2,0,0,0,0,0,0,,240.0,0.0,59.4,0.0,3.0
,1.0,31,,12,19,2,3,1,0,0,0,0,0,0,,240.0,0.0,43.0,0.0,2.0
,1.0,197,,12,19,2,3,2,2,0,0,0,0,0,,240.0,0.0,77.4,0.0,3.0
,1.0,17,,12,19,2,3,2,0,0,0,0,0,0,,240.0,0.0,60.0,0.0,0.0
,1.0,17,,12,19,2,3,2,1,0,0,0,0,0,,196.0,0.0,30.0,0.0,0.0
,0.0,154,,12,19,2,5,2,0,0,0,0,0,0,,26.0,0.0,25.65,0.0,0.0
,0.0,166,,12,19,2,5,2,0,0,0,0,0,0,,2.0,0.0,42.5,0.0,0.0
,1.0,201,,12,19,2,5,2,0,0,0,0,0,0,,240.0,0.0,37.54,0.0,1.0
,1.0,151,,12,19,2,5,2,0,0,0,0,0,0,,240.0,0.0,39.0,0.0,1.0
,1.0,186,,12,19,2,5,2,0,0,0,0,0,0,,240.0,0.0,43.33,0.0,2.0
,1.0,201,,12,19,2,5,2,0,0,0,0,0,0,,240.0,0.0,37.54,0.0,1.0
,1.0,185,,12,19,2,5,1,0,0,0,0,0,0,,240.0,0.0,37.8,0.0,0.0
,1.0,199,,12,19,2,5,1,0,0,0,0,0,0,,240.0,0.0,32.01,0.0,0.0
,1.0,180,,12,19,2,5,2,0,0,0,0,0,0,,240.0,0.0,43.33,0.0,1.0
,1.0,35,,12,19,2,5,2,0,0,0,0,0,0,,240.0,0.0,62.86,0.0,2.0
,1.0,23,,12,19,2,3,2,0,0,0,0,0,0,,240.0,0.0,80.0,0.0,1.0
,1.0,19,,12,19,2,4,2,0,0,0,0,0,0,,240.0,0.0,70.17,0.0,1.0
,1.0,11,,13,20,1,0,1,0,0,0,0,0,0,,214.65992721391024,0.0,40.0,0.0,0.0
,1.0,9,,13,20,2,0,2,0,0,0,0,0,0,,240.0,0.0,68.0,0.0,0.0
,1.0,20,,13,20,2,1,2,0,0,0,0,0,0,,240.0,0.0,60.0,0.0,2.0
,0.0,135,,13,20,2,2,2,0,0,0,0,0,0,,6.0,0.0,67.4,0.0,0.0
,1.0,93,,13,20,2,2,3,1,0,0,0,0,0,,240.0,0.0,96.0,0.0,0.0
,1.0,19,,13,20,2,2,2,0,0,0,0,0,0,,327.0,0.0,29.0,0.0,0.0
,0.0,135,,13,20,2,2,2,0,0,0,0,0,0,,6.0,0.0,73.4,1.0,0.0
,1.0,33,,13,20,2,3,2,2,0,0,0,0,0,,242.0,0.0,71.28,0.0,1.0
,1.0,99,,13,20,2,3,3,1,0,0,0,0,0,,240.0,0.0,110.6,0.0,0.0
,1.0,34,,13,20,2,3,3,1,0,0,0,0,0,,240.0,0.0,106.4,0.0,0.0
,0.0,177,,13,20,2,4,2,0,0,0,0,0,0,,241.0,0.0,43.25,0.0,1.0
,0.0,207,,13,20,2,5,2,0,0,0,0,0,0,,242.0,0.0,70.91,0.0,0.0
,1.0,202,,13,20,2,5,2,0,0,0,0,0,0,,240.0,0.0,40.11,0.0,2.0
,1.0,202,,13,20,2,5,2,0,0,0,0,0,0,,240.0,0.0,40.11,0.0,1.0
,1.0,18,,13,21,1,3,2,0,0,0,0,0,0,,240.0,0.0,77.25,0.0,0.0
,1.0,20,,13,21,1,3,2,0,0,0,0,0,0,,214.65992721391024,0.0,0.0,0.0,1.0
,1.0,27,,13,21,1,3,2,0,0,0,0,0,0,,241.0,0.0,55.63,0.0,1.0
,1.0,18,,13,21,1,3,2,0,0,0,0,0,0,,240.0,0.0,67.25,0.0,0.0
,1.0,39,,13,21,1,4,2,0,0,0,0,0,0,,240.0,0.0,96.8,0.0,0.0
,1.0,66,,13,21,1,4,2,0,0,0,0,0,0,,171.0,0.0,37.0,0.0,0.0
,1.0,203,,13,21,2,5,2,0,0,0,0,0,0,,240.0,0.0,42.69,0.0,0.0
,1.0,206,,13,21,2,5,2,0,0,0,0,0,0,,240.0,0.0,42.69,0.0,1.0
,1.0,18,,13,22,0,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,9,,13,22,0,2,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,238,,13,22,0,3,2,0,0,0,0,0,0,,240.0,0.0,70.4,0.0,2.0
,1.0,82,,13,22,0,3,2,0,0,0,0,0,0,,240.0,0.0,61.67,0.0,1.0
,1.0,36,,13,22,0,5,2,0,0,0,0,0,0,,240.0,0.0,110.2,0.0,1.0
,1.0,60,,13,22,0,5,2,0,0,0,0,0,0,,240.0,0.0,83.4,0.0,1.0
,0.0,140,,13,22,2,5,2,0,0,0,0,0,0,,250.0,0.0,52.68,1.0,0.0
,0.0,153,,13,22,2,6,2,0,0,0,0,0,0,,240.0,0.0,54.9,0.0,1.0
,1.0,50,,13,23,0,4,2,0,0,0,0,0,0,,240.0,0.0,87.75,0.0,2.0
,1.0,65,,13,23,0,4,2,0,0,0,0,0,0,,240.0,0.0,114.0,0.0,0.0
,1.0,41,,13,23,2,4,2,0,0,0,0,0,0,,240.0,0.0,76.5,0.0,0.0
,0.0,141,,13,24,0,0,2,0,0,0,0,0,0,,240.0,0.0,0.0,0.0,1.0
,1.0,11,,13,24,0,1,2,0,0,0,0,0,0,,240.0,0.0,85.0,0.0,1.0
,1.0,70,,13,24,0,2,2,0,0,0,0,0,0,,240.0,0.0,73.0,0.0,2.0
,0.0,162,,13,24,0,3,2,0,0,0,0,0,0,,214.65992721391024,0.0,84.0,0.0,0.0
,0.0,162,,13,24,0,3,2,0,0,0,0,0,0,,214.65992721391024,0.0,84.0,0.0,0.0
,0.0,136,,13,24,0,3,2,0,0,0,0,0,0,,240.0,0.0,56.0,0.0,2.0
,0.0,136,,13,24,0,3,2,0,0,0,0,0,0,,387.0,0.0,84.0,0.0,0.0
,0.0,136,,13,24,0,3,2,0,0,0,0,0,0,,387.0,0.0,84.0,0.0,0.0
,1.0,147,,13,24,0,3,2,0,0,0,0,0,0,,240.0,0.0,77.4,0.0,1.0
,1.0,69,,13,24,0,3,3,1,0,0,0,0,0,,240.0,0.0,125.0,0.0,0.0
,1.0,152,,13,24,0,3,1,0,0,0,0,0,0,,240.0,0.0,42.3,0.0,2.0
,1.0,79,,13,24,0,3,2,1,0,0,0,0,0,,314.0,0.0,91.0,0.0,0.0
,1.0,58,,13,24,0,3,2,2,0,0,0,0,0,,240.0,0.0,115.0,0.0,0.0
,1.0,57,,13,24,0,3,2,2,0,0,0,0,0,,242.0,0.0,95.0,0.0,1.0
,1.0,59,,13,24,0,3,2,0,0,0,0,0,0,,240.0,0.0,95.0,0.0,1.0
,1.0,3,,13,24,0,3,2,0,0,0,0,0,0,,387.0,0.0,84.0,0.0,0.0
,1.0,13,,13,24,0,3,2,0,0,0,0,0,0,,250.0,0.0,92.0,0.0,0.0
,1.0,56,,13,24,0,3,2,2,0,0,0,0,0,,250.0,0.0,110.0,0.0,0.0
,1.0,136,,13,24,0,3,2,0,0,0,0,0,0,,387.0,0.0,21.0,0.0,0.0
,1.0,57,,13,24,0,3,2,2,0,0,0,0,0,,240.0,0.0,115.0,0.0,0.0
,0.0,136,,13,24,0,3,2,0,0,0,0,0,0,,240.0,0.0,56.0,0.0,2.0
,1.0,136,,13,24,0,3,2,0,0,0,0,0,0,,214.65992721391024,0.0,38.0,0.0,0.0
,0.0,136,,13,24,0,3,2,0,0,0,0,0,0,,387.0,0.0,84.0,0.0,0.0
,1.0,106,,13,24,1,3,2,0,0,0,0,0,0,,68.0,0.0,84.0,0.0,0.0
,1.0,41,,13,24,1,3,2,0,0,0,0,0,0,,240.0,0.0,102.75,0.0,1.0
,1.0,77,,13,24,0,3,2,0,0,0,0,0,0,,314.0,0.0,70.8,0.0,1.0
,1.0,36,,13,24,1,3,2,0,0,0,0,0,0,,240.0,0.0,108.75,0.0,1.0
,1.0,69,,13,24,1,3,2,0,0,0,0,0,0,,142.0,0.0,49.22,0.0,0.0
,0.0,162,,13,24,1,3,2,0,0,0,0,0,0,,387.0,0.0,63.0,0.0,0.0
,1.0,69,,13,24,2,7,2,0,0,0,0,0,0,,240.0,0.0,64.0,0.0,0.0
,1.0,66,,13,24,2,8,2,2,0,0,0,0,0,,240.0,0.0,99.7,0.0,0.0
,1.0,5,,13,25,0,2,2,0,0,0,0,0,0,,240.0,0.0,107.0,0.0,0.0
,1.0,67,,13,25,0,2,2,0,0,0,0,0,0,,240.0,0.0,105.0,0.0,1.0
,1.0,127,,13,25,0,2,1,0,0,0,0,0,0,,250.0,0.0,47.0,0.0,0.0
,0.0,192,,13,25,1,2,2,0,0,0,0,0,0,,240.0,0.0,50.4,0.0,2.0
,1.0,199,,13,25,1,2,2,0,0,0,0,0,0,,240.0,0.0,45.36,0.0,1.0
,1.0,199,,13,25,1,2,2,0,0,0,0,0,0,,240.0,0.0,51.36,0.0,1.0
,1.0,49,,13,25,2,2,2,0,0,0,0,0,0,,240.0,0.0,76.75,0.0,0.0
,1.0,64,,13,25,2,3,2,0,0,0,0,0,0,,240.0,0.0,66.6,0.0,1.0
,0.0,142,,13,25,2,5,2,0,0,0,0,0,0,,26.0,0.0,43.7,0.0,0.0
,1.0,60,,13,25,2,5,2,0,0,0,0,0,0,,242.0,0.0,70.11,0.0,1.0
,0.0,149,,13,25,2,6,2,0,0,0,0,0,0,,314.0,0.0,47.97,0.0,0.0
,1.0,40,,13,26,0,1,2,0,0,0,0,0,0,,240.0,0.0,75.0,0.0,0.0
,1.0,40,,13,26,2,1,2,0,0,0,0,0,0,,240.0,0.0,73.67,0.0,0.0
,1.0,58,,13,26,2,1,2,2,0,0,0,0,0,,240.0,0.0,95.67,0.0,0.0
,1.0,33,,13,26,2,5,2,0,0,0,0,0,0,,240.0,0.0,73.29,0.0,0.0
,1.0,110,,13,26,2,5,2,0,0,0,0,0,0,,240.0,0.0,50.63,0.0,1.0
,1.0,78,,14,27,1,0,2,2,0,0,0,0,0,,240.0,0.0,86.0,0.0,0.0
,1.0,10,,14,27,1,0,2,0,0,0,0,0,0,,214.65992721391024,0.0,105.0,0.0,2.0
,1.0,21,,14,27,2,0,2,2,0,0,0,0,0,,240.0,0.0,141.0,0.0,0.0
,1.0,24,,14,27,2,0,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,1.0
,1.0,148,,14,27,2,1,2,0,0,0,0,0,0,,242.0,0.0,90.0,0.0,1.0
,1.0,92,,14,27,2,1,2,0,0,0,0,0,0,,242.0,0.0,96.0,0.0,0.0
,1.0,20,,14,27,2,2,1,0,0,0,0,0,0,,214.65992721391024,0.0,36.0,0.0,0.0
,1.0,108,,14,27,2,2,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,1.0
,1.0,143,,14,27,2,4,2,0,0,0,0,0,0,,242.0,0.0,45.6,0.0,2.0
,1.0,20,,14,28,1,1,1,0,0,0,0,0,0,,240.0,0.0,43.0,0.0,0.0
,1.0,22,,14,28,1,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,1.0
,1.0,45,,14,28,1,1,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,45,,14,28,1,1,2,0,0,0,0,0,0,,240.0,0.0,96.0,0.0,0.0
,1.0,76,,14,28,1,2,2,0,0,0,0,0,0,,240.0,0.0,56.0,0.0,0.0
,1.0,74,,14,28,1,3,2,0,0,0,0,0,0,,314.0,0.0,40.0,0.0,0.0
,1.0,79,,14,28,1,3,2,0,0,0,0,0,0,,240.0,0.0,50.0,0.0,1.0
,1.0,66,,14,28,1,4,2,1,0,0,0,0,0,,314.0,0.0,80.16,0.0,2.0
,1.0,66,,14,28,1,5,2,0,0,0,0,0,0,,240.0,0.0,52.0,0.0,2.0
,1.0,24,,14,28,2,5,1,0,0,0,0,0,0,,214.65992721391024,0.0,58.0,0.0,0.0
,0.0,147,,14,28,2,5,2,0,0,0,0,0,0,,214.65992721391024,0.0,73.0,0.0,0.0
,1.0,2,,14,28,2,5,2,0,0,0,0,0,0,,214.65992721391024,0.0,35.14,0.0,0.0
,1.0,147,,14,28,2,5,2,0,0,0,0,0,0,,214.65992721391024,0.0,73.0,0.0,0.0
,0.0,147,,14,28,2,5,2,0,0,0,0,0,0,,214.65992721391024,0.0,73.0,0.0,0.0
,1.0,29,,14,29,0,2,2,0,0,0,0,0,0,,240.0,0.0,48.0,0.0,0.0
,1.0,29,,14,29,0,2,2,1,0,0,0,0,0,,240.0,0.0,65.5,0.0,0.0
,1.0,53,,14,29,0,4,2,0,0,0,0,0,0,,240.0,0.0,52.0,0.0,0.0
,1.0,36,,14,29,2,7,2,2,0,0,0,0,0,,240.0,0.0,105.22,0.0,1.0
,1.0,43,,14,30,0,1,2,0,0,0,0,0,0,,240.0,0.0,60.0,0.0,1.0
,0.0,156,,14,30,1,4,2,0,0,0,0,0,0,,250.0,0.0,53.94,1.0,0.0
,1.0,123,,14,30,2,5,2,2,0,0,0,0,0,,240.0,0.0,110.71,0.0,0.0
,1.0,205,,14,30,2,5,2,0,0,0,0,0,0,,240.0,0.0,51.69,0.0,2.0
,1.0,224,,14,31,0,2,2,0,0,0,0,0,0,,240.0,0.0,51.3,0.0,2.0
,0.0,169,,14,31,1,3,2,0,0,0,0,0,0,,214.65992721391024,0.0,66.0,0.0,0.0
,1.0,169,,14,31,1,3,2,0,0,0,0,0,0,,214.65992721391024,0.0,46.0,0.0,0.0
,0.0,169,,14,31,1,3,2,0,0,0,0,0,0,,214.65992721391024,0.0,66.0,0.0,0.0
,1.0,169,,14,31,1,3,2,0,0,0,0,0,0,,214.65992721391024,0.0,66.0,0.0,0.0
,0.0,169,,14,31,1,3,2,0,0,0,0,0,0,,214.65992721391024,0.0,67.5,0.0,0.0
,1.0,37,,14,31,2,3,2,0,0,0,0,0,0,,240.0,0.0,62.0,0.0,0.0
,0.0,169,,14,31,1,3,2,0,0,0,0,0,0,,214.65992721391024,0.0,66.0,0.0,0.0
,1.0,91,,14,31,2,3,2,2,0,0,0,0,0,,240.0,0.0,106.8,0.0,0.0
,1.0,76,,14,31,3,8,2,0,0,0,0,0,0,,242.0,0.0,51.87,0.0,1.0
,1.0,45,,14,31,4,13,2,0,0,0,0,0,0,,240.0,0.0,69.76,0.0,1.0
,1.0,31,,14,1,0,2,2,0,0,0,0,0,0,,242.0,0.0,94.16,0.0,1.0
,0.0,0,,14,1,0,2,1,0,0,0,0,0,0,,214.65992721391024,0.0,60.0,0.0,0.0
,0.0,163,,14,1,2,5,2,0,0,0,0,0,0,,240.0,0.0,60.2,1.0,2.0
,1.0,38,,14,1,2,7,2,0,0,0,0,0,0,,240.0,0.0,68.56,0.0,1.0
,0.0,175,,14,2,2,2,2,0,0,0,0,0,0,,240.0,0.0,52.2,0.0,1.0
